,STATENAME,ACTIVITYESTIMATE,WEEK,SEASON,POP,AREA,HealthCare_All,HealthCare_Under65,HealthCare_Under18,HealthCare_Over65,INCOME,TypeA_subH3,TypeA_subH1N1,TypeA,TypeA_subH3N2,TypeA_subU,TypeA_subH1,TypeB,PrevWeek,NSporadic,NLocalAct,NNoAct,NRegional,NWidespread
10254,New Mexico,Local Activity,16,2017-18,2093395,314917,86.0,84.0,94.4000015258789,97.30000305175781,47855,81,43,0,0,0,0,270,Local Activity,7,21,2,16,5
10255,New Mexico,Local Activity,17,2017-18,2093395,314917,86.0,84.0,94.4000015258789,97.30000305175781,47855,52,42,0,0,0,0,208,Local Activity,11,25,2,9,4
10256,New Mexico,Sporadic,18,2017-18,2093395,314917,86.0,84.0,94.4000015258789,97.30000305175781,47855,27,32,2,0,0,0,171,Local Activity,15,24,2,7,3
10257,New Mexico,Sporadic,19,2017-18,2093395,314917,86.0,84.0,94.4000015258789,97.30000305175781,47855,20,13,0,0,0,0,80,Sporadic,26,16,2,4,3
10258,New Mexico,Sporadic,20,2017-18,2093395,314917,86.0,84.0,94.4000015258789,97.30000305175781,47855,10,16,0,0,0,0,43,Sporadic,34,9,3,3,2
10259,New York,Widespread,41,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,5,1877,34,0,8,4,0,Widespread,0,2,0,8,41
10260,New York,Widespread,42,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,1,2216,57,0,9,3,0,Widespread,0,2,0,3,46
10261,New York,Widespread,43,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,6,2387,57,0,24,2,0,Widespread,0,1,0,2,48
10262,New York,Widespread,44,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,4,3210,79,0,24,8,0,Widespread,0,1,0,2,48
10263,New York,Widespread,45,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,2,5108,160,0,18,1,0,Widespread,0,1,0,4,46
10264,New York,Widespread,46,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,0,6433,279,0,18,0,0,Widespread,0,1,0,7,43
10265,New York,Widespread,47,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,4,7284,327,0,27,3,0,Widespread,0,2,0,17,32
10266,New York,Widespread,48,2009-10,19307066,141297,78.0999984741211,74.5,85.0,99.0,50216,2,5770,293,0,37,1,0,Widespread,2,7,0,17,25
